Administration,Avis,Adresses,Dates,Régions,Latitudes,Longitudes
Commissariat de police de Grenoble,"Dépôt de plainte rapide, entièrement numérisé (mais bien expliqué par la policière) …","36 Bd Maréchal Leclerc, 38000 Grenoble",il y a un an, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de police de Grenoble,"Super un hôtel gratuit mais pas de douche déjeuner

Aller y super endroit","36 Bd Maréchal Leclerc, 38000 Grenoble",il y a un an, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de police de Grenoble,"Bienvenue sur le mur des lamentations.
Ici auteurs et victimes se côtoient.
Servez-vous en pop-corn, le niveau vaut le détour. 🍿🥤 …","36 Bd Maréchal Leclerc, 38000 Grenoble",il y a un an, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de police de Grenoble,"Bonjour, j'aimerais réserver une chambre pour le week-end de l'ascension.
On m'a dit que les chambres étaient spacieuse et confortable.","36 Bd Maréchal Leclerc, 38000 Grenoble",il y a 2 ans, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de police de Grenoble,Heureusement que les collègues font au mieux pour paliers à un manque d'effectif et de moyen évident.... Courage.,"36 Bd Maréchal Leclerc, 38000 Grenoble",il y a un an, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de police de Grenoble,Appel à minuit car quelqu'un a interpellé et suivi ma compagne sur plusieurs centaines de mètres. En 2min un opérateur me répondait et mettait une procédure en place (rondes dans le secteur).,"36 Bd Maréchal Leclerc, 38000 Grenoble",il y a 5 ans, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de police de Grenoble,"Vote par procuration
La démarche en ligne + l'annexe spéciale à l'hôtel de police permettent de faire les démarches hyper rapidement. Merci","36 Bd Maréchal Leclerc, 38000 Grenoble",il y a un an, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de police de Grenoble,"Pas assez d'effectif pour prendre une plainte venant d'un touriste qui s'est fait voler...
Pas sérieux, ville à éviter (sauf pour les criminelles)","36 Bd Maréchal Leclerc, 38000 Grenoble",il y a 2 ans, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de police de Grenoble,"Ils font ce qu'ils peuvent pour les moyens qu'ils ont. Et quand je lis que des gens sont étonné du temps d'attente et ou appellent pour des urgences : LES URGENCES C'EST LE 17 QU'IL FAUT APPELER, PAS LE COMMISSARIAT. …","36 Bd Maréchal Leclerc, 38000 Grenoble",il y a 5 ans, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de police de Grenoble,"Il font avec les moyens qu' on leur donne ( Sarkozy et Hollande a tout réduit chez eux,il faut voter pour les bonnes personnes).Ils ne sont pour pas grand chose","36 Bd Maréchal Leclerc, 38000 Grenoble",il y a 6 ans, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de police de Grenoble,Préfèrent s’occuper de dégager des étudiants dans le centre ville pour tapage nocturne que de prendre leurs responsabilités et arrêter les malfrats au sud de Grenoble.,"36 Bd Maréchal Leclerc, 38000 Grenoble",il y a 2 ans, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de police de Grenoble,"Trop d'attente pr ka la fin sa raccroche, et g rapeller o bout de 45min g u une réponse et l opératrice à raccrocher au bout de 3secondes. C inadmissible.","36 Bd Maréchal Leclerc, 38000 Grenoble",il y a 6 ans, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de police de Grenoble,"Équipe très agréable, à l'écoute des populations locales.

Bisous la police ❤️","36 Bd Maréchal Leclerc, 38000 Grenoble",il y a un an, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de police de Grenoble,les cellules de garde a vue sont pas très acceuillante l'odeur est horrible on sent le manque d'hygienne...,"36 Bd Maréchal Leclerc, 38000 Grenoble",il y a 5 ans, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de police de Grenoble,Ce commissariat est difficilement joignable. Il est 17h. Impossible d'avoir quelqu'un. On vous raccroche au nez.,"36 Bd Maréchal Leclerc, 38000 Grenoble",il y a 6 ans, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de police de Grenoble,"Temps d'attente énorme, cela rappelle bien que les urgences sont au 17...","36 Bd Maréchal Leclerc, 38000 Grenoble",il y a 5 ans, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de police de Grenoble,"Super accueil téléphonique, très bons conseils avec une note d'humour. Agréablement surpris. Merci.","36 Bd Maréchal Leclerc, 38000 Grenoble",il y a 5 ans, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de police de Grenoble,"Injoignable du coup un groupe de voleur repérer avant acte pourra continuer tranquillement.
Merci !","36 Bd Maréchal Leclerc, 38000 Grenoble",il y a 6 ans, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de police de Grenoble,Service médiocre 1h  30 d'attente pour une plainte,"36 Bd Maréchal Leclerc, 38000 Grenoble",il y a un an, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de police de Grenoble,Ne répond pas au téléphone quand on a besoin d'eux mais très réactifs pour poser un PV quand on pose la voiture 15 minutes pour déposer un papier,"36 Bd Maréchal Leclerc, 38000 Grenoble",il y a 4 ans, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de police de Grenoble,Meme une étoile ça le mérite pas après plus de 15 minutes d'attente ça raccroche et donc obliger de rappeler super .....,"36 Bd Maréchal Leclerc, 38000 Grenoble",il y a 5 ans, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de police de Grenoble,Du coup les renforts qui sont arrivés dernièrement c'était pour l'opération poutrage de sdf ?,"36 Bd Maréchal Leclerc, 38000 Grenoble",il y a 3 ans, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de police de Grenoble,45 min que j'essaie de les joindre par téléphone personne décroche 😡😡 geniale la police de Grenoble …,"36 Bd Maréchal Leclerc, 38000 Grenoble",il y a 6 ans, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de police de Grenoble,"Super eendroit, j'en ferait mon métier","36 Bd Maréchal Leclerc, 38000 Grenoble",il y a un an, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de police de Grenoble,Merci à Mr Pacot service gaj pour sa gentillesse et son accueil. Merci,"36 Bd Maréchal Leclerc, 38000 Grenoble",il y a 4 ans, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de police de Grenoble,"Dites voir, ça vous dirait de bien vouloir arrêter de raccrocher pendant que je vous appelle ?","36 Bd Maréchal Leclerc, 38000 Grenoble",il y a 6 ans, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de police de Grenoble,Wsh c'est quand vous donné du poulet au pauvre sa sfait pas.. Bande de tyrolienne,"36 Bd Maréchal Leclerc, 38000 Grenoble",il y a 6 ans, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de police de Grenoble,Très bon accueil surtout téléphonique au 17 police secours,"36 Bd Maréchal Leclerc, 38000 Grenoble",il y a 7 ans, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de police de Grenoble,"Impossible de joindre l'accueil téléphonique (après 40 minutes d'attente), pas très pro !","36 Bd Maréchal Leclerc, 38000 Grenoble",il y a 4 ans, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de police de Grenoble,L'étoile et même pas mériter 3h10  pour poser 1 plainte c inadmissible,"36 Bd Maréchal Leclerc, 38000 Grenoble",il y a 5 ans, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de police de Grenoble,Les personnels sonr à l'écoute du public pour la protection des personnes et des biens.,"36 Bd Maréchal Leclerc, 38000 Grenoble",il y a 4 ans, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de police de Grenoble,"Accueil, personnel et prise en charge impeccable.","36 Bd Maréchal Leclerc, 38000 Grenoble",il y a 2 ans, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de police de Grenoble,Pas de cumin dans le curry,"36 Bd Maréchal Leclerc, 38000 Grenoble",il y a un an, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de police de Grenoble,Ne répond jamais au téléphone. Aucun professionalisme.,"36 Bd Maréchal Leclerc, 38000 Grenoble",il y a 5 ans, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de police de Grenoble,Temps d'attente monstrueuse.... Faut pas avoir d'urgence !!,"36 Bd Maréchal Leclerc, 38000 Grenoble",il y a 6 ans, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de police de Grenoble,Il y fait bon vivre 🤪 …,"36 Bd Maréchal Leclerc, 38000 Grenoble",il y a 3 ans, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de police de Grenoble,Merci bon séjour à Grenoble,"36 Bd Maréchal Leclerc, 38000 Grenoble",il y a un an, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de police de Grenoble,Très professionnel equipe au top,"36 Bd Maréchal Leclerc, 38000 Grenoble",il y a 2 ans, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de police de Grenoble,"Pas de compétente,  00000000","36 Bd Maréchal Leclerc, 38000 Grenoble",il y a un an, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de police de Grenoble,PLUS OU MOINS TRAITES COMME DU BETAIL.....,"36 Bd Maréchal Leclerc, 38000 Grenoble",il y a 6 ans, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de police de Grenoble,Très bon accueil,"36 Bd Maréchal Leclerc, 38000 Grenoble",il y a 4 ans, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de police de Grenoble,L ambiance conviviale et chaleureuse,"36 Bd Maréchal Leclerc, 38000 Grenoble",il y a 7 ans, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de police de Grenoble,La chambre est gratuite,"36 Bd Maréchal Leclerc, 38000 Grenoble",il y a 4 ans, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de police de Grenoble,les policiers sont tous des nazes,"36 Bd Maréchal Leclerc, 38000 Grenoble",il y a 4 ans, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de police de Grenoble,Il sont au dessus celà,"36 Bd Maréchal Leclerc, 38000 Grenoble",il y a 4 ans, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de police de Grenoble,Injoignable en cas d'urgence,"36 Bd Maréchal Leclerc, 38000 Grenoble",il y a 5 ans, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de police de Grenoble,J'ai mi une photographie,"36 Bd Maréchal Leclerc, 38000 Grenoble",il y a 5 ans, Auvergne-Rhône-Alpes,45.2968119,4.6604809
Commissariat de police de Grenoble,Impossible à joindre,"36 Bd Maréchal Leclerc, 38000 Grenoble",il y a 6 ans, Auvergne-Rhône-Alpes,45.2968119,4.6604809
